,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
77,"b'@Ammaturrahman1 @addxtiv @AREAJULID Tadi aku baca komentar di atas, keluarga si Bunga ini agak kurang educated, jadi mungkin ga paham Mbak. Ini juga katanya setelah ada pendampingan dari majikan tempat ortunya Bunga kerja, baru kesehatan Bunga sekarang diperhatiin.'",tadi aku baca komentar atas keluarga si bunga kurang educated jadi mungkin ga paham mbak kata damping majikan tempat ortunya bunga kerja baru sehat bunga sekarang diperhatiin,2,7,0.964,"sehat, menteri, januari, batas, presiden, rapat, jadi, gunadi, budi, jakarta"
78,b'RT @hariankompas: Lebih dari selusin negara memberlakukan syarat tes Covid-19 negatif atau pemeriksaan saat kedatangan bagi pelaku perjalan\xe2\x80\xa6',lebih lusin negara laku syarat tes negatif periksa datang laku,1,9,0.9182,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
79,"b'@moonahoshinova good morning moon~\ncepet sembuh ya sakitnya jgn lama""\xf0\x9f\xa5\xba\njaga kesehatan, banyakin minum air'",good morning sembuh sakit jgn sehat banyakin minum air,2,6,0.3583,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
80,b'GLUCELLA Rahasia Kecantikan &amp; Kesehatan Kulit PUTIH&amp;Bebas JERAWAT ORDR WA 081310748746 BBM:5F4B369C https://t.co/mzFNd1IKRQ',glucella rahasia cantik sehat kulit jerawat ordr wa,2,4,0.5116,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
81,"b'BEBAS JERAWAT TANPA OBAT # FRUTABLEND# Buang Jerawat,Mencerahkan kulit +Menjaga kesehatan jantung ORDER BBM 20EF63B7 SMS 085775567158 https://t.co/bbzXVNOxJl'",bebas jerawat obat buang kulit sehat jantung order bbm sms,2,4,0.7299,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
82,"b'RT @tanyarlfes: \xf0\x9f\x92\x9a Semoga sender yang upload menfess ini diberikan kesehatan yang berlimpah, dan tidak merasakan kesusahan akan \xe2\x80\x9cpenyakit\xe2\x80\x9d A\xe2\x80\xa6'",moga sender upload menfess beri sehat limpah rasa susah,2,3,0.8875,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
83,"b'@rimairim @pakzamroni_ Benar, prinsipnya kalau sudah ada lembaga lain yang menanggung, BPJS Kesehatan tidak menanggung lagi, biar tidak double claim.'",benar prinsip kalau lembaga tanggung bpjs sehat tanggung biar double claim,2,6,0.5681,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
84,"b'Bismillah back to work..\nLiburan telah usai\nSemoga dilancar dan di permudah segala urusan, diberi rizky yg berkah dan melimpah serta diberi keberkahanan, kesehatan dan keselamatan..\nAamiin ya rabbal alamiin..\nToday bigwin..bismillah\xf0\x9f\x98\x87\xf0\x9f\x98\x87\xf0\x9f\x98\x87'",bismillah back to lancar mudah segala urus beri rizky berkah limpah beri kahan sehat rabbal,1,3,0.9308,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
85,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cibugel#GrosirAlatKesehatanTerlengkapCibugel https://t.co/qe5FAB9jCq'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
86,"b""nana you're the reason why i still alive, nana kamu penyemangat aku, nana kamu dunia aku, nana kamu rumah aku, nana kamu satu-satunya alasan aku buat bangkit lagi meskipun suka kefikiran buat nyerah :(( denger kamu mau hiatus rasanya aku sedih bgttt, tapi kesehatan km lbh penting https://t.co/1i7Wv0dRLp""",the reason why i still alive nana kamu semangat aku nana kamu dunia aku nana kamu rumah aku nana kamu alas aku buat bangkit meski suka kefikiran buat nyerah denger kamu mau hiatus rasa aku sedih bgtt sehat km lbh penting,2,1,0.5743,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
87,"b""Aku lebih takut sakit dari pada gk punya uang. Setidaknya kalau gk sakit nyari uang nya bisa lancar, tapi kalau sakit kan udah tuh habisin uang, waktu, dan mental. Do'a pertama ku selalu sama yaitu diberikan kesehatan dan rasa syukur setiap hari.""",lebih takut sakit punya uang kalau sakit nyari uang nya lancar kalau sakit udah tuh habisin uang waktu mental pertama ku selalu sama beri sehat rasa syukur hari,2,6,0.8016,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
88,"b'@luckyypersonaa semoga selalu diberi kesehatan, kebahagiaan, dan kekuatan ya kak\xf0\x9f\x92\x9c'",moga selalu beri sehat bahagia kuat,2,3,0.8714,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
89,"b""Allahumma sholli 'ala sayyidina Muhammad\nSemoga diberikan kesehatan, dilindungi dari segala marabahaya, dilancarkan segala urusan dan diberikan rezeki yang berlimpah dan berkah    aamiin \xf0\x9f\xa4\xb2""",sholli ala sayyidina beri sehat lindung segala marabahaya lancar segala urus beri rezeki limpah berkah aamiin,1,3,0.9471,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
90,"b'Kami memiliki beragam testimonial yang nyata dan bukan rekayasa, mereka yang mengalami keluhan kesehatan #saling #socialmedia #srudukfollow'",milik agam testimonial nyata bukan rekayasa alami keluh sehat,2,6,0.8875,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
91,b'Jual Alat Kesehatan  Legok Kaler #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat legok kaler,2,5,0.85,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
92,b'@nyanyiansajak Alhamdulillah..saya baik\nwalau rindu kadang sampai terbawa mimpi \xf0\x9f\xa4\xad\n\nYang penting jaga kesehatan ya dik..\xf0\x9f\x99\x8f',rindu kadang bawa mimpi penting jaga sehat,2,4,0.8875,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
93,b'Mohonlah pada Allah kesehatan. Sesungguhnya karunia yang lebih baik sesudah keimanan adalah kesehatan. [HR Ibnu Majah]   Sekulerisme Merusak  .\xf0\x9f\x8f\xb4\xe2\x98\x9d\xef\xb8\x8f\xf0\x9f\x8f\xb3\xef\xb8\x8f. #DmjNT',mohon allah sehat sungguh karunia lebih baik iman sehat ibnu sekuler rusak,2,9,0.9308,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
94,b'RT @blogdokter: Operasi perdarahan otak ditanggung penuh oleh BPJS Kesehatan.\n\nKalau memang berasal dari keluarga kurang mampu bisa mendaft\xe2\x80\xa6',operasi darah otak tanggung penuh bpjs memang asal keluarga kurang mampu,2,0,0.6073,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
95,b'#Capricorn #Kesehatan: Badan akan tetap terasa pegal jika tidak dilakukan terapi pemijatan.',badan tetap asa pegal laku terapi pijat,1,8,0.8714,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
96,b'@Askrlfess Invest kesehatan nder. Minum air mineral yg cukup tiap hari',invest sehat nder minum air mineral cukup tiap hari,2,6,0.4756,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
97,b'Setelah nikah hidup jauh sana jauh sini ga ikut mertua ataupun orangtua sendiri memang lebih baik buat kesehatan mentalku\xf0\x9f\x98\x83 \nGa denger suara ini itu ini itu. Kalopun emg ada yg ngomongin setidaknya kupingku ga denger. Mau diomongin ampe berbusa itu urusanmu sama Allah ya. Xixi',nikah hidup jauh sana jauh sini ga ikut mertua atau orangtua sendiri memang lebih baik buat sehat denger suara kalo emg ngomongin kuping ga denger mau diomongin ampe busa urus sama allah xixi,2,6,0.9678,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
98,b'Jaga kesehatan ya rynchibi',jaga sehat rynchibi,2,1,0.7,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
99,"b'Indonesia kaya akan rempah-rempah yang dipercaya memiliki beragam manfaat bagi kesehatan. Rempah juga terbukti meredam nafsu makan, meningkatkan pembakaran lemak, hingga membantu menurunkan berat badan.\n\n#MedcomID \n\nhttps://t.co/DxSKYnHyhD'",indonesia kaya percaya milik agam manfaat sehat rempah bukti redam nafsu makan tingkat bakar lemak hingga bantu turun berat,2,6,0.95,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
100,"b'Selamat pagi.\nSemoga hari ini, kita senantiasa  diberikan . Perlindungan, kesehatan, kebahagiaan, dan Rezky yang berlimpah . Aamiin YRA \xf0\x9f\xa4\xb2'",selamat hari senantiasa beri lindung sehat bahagia rezky limpah aamiin yra,1,3,0.925,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
101,"b'@luckyypersonaa Semoga kamu selalu diberikan kesehatan, dilancarkan rezekinya, dimudahkan urusannya, dan diberikan kebahagiaan dunia akhirat. Aamiin'",moga kamu selalu beri sehat lancar rezeki mudah urus beri bahagia dunia akhirat aamiin,2,3,0.94,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
102,b'hey kamu AnisaChiBi jaga kesehatan yah :D',hey kamu anisachibi jaga sehat yah,2,1,0.85,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
103,"b'Nah kawan laut selalu like, repost dan follow terus @djpl_KuppSungainyamuk untuk mendapatkan informasi dan perkembangan sektor Perhubungan Laut wilayah Sungai Nyamuk dan sekitarnya \xf0\x9f\x98\x8a\n\nSelalu Utamakan Keselamatan dan patuhi protokol kesehatan Covid 19'",nah kawan laut selalu like repost follow terus dapat informasi kembang sektor hubung laut wilayah sungai nyamuk sekitar utama selamat patuh protokol sehat covid,2,9,0.826,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
104,"b'Haiiiii! Aku open joki tugas pbl cbl esai fk kedokteran kesehatan, joki soal IPA SMP &amp; SMA, Biologi, dafis, numbering, jasa tulis, jasa ketik,parafrase\n\nSelengkapnya bisa cek di pinned, langsung wa di bio, karena dm jarang ada notif\xf0\x9f\xa4\xa9'",aku open joki tugas pbl cbl esai fk dokter sehat joki soal ipa smp sma biologi dafis numbering jasa tulis jasa cek pinned langsung wa bio dm jarang,2,4,0.9609,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
105,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Buahdua#GrosirAlatKesehatanTerlengkapBuahdua https://t.co/UecpVJOYGP'",grosir alat sehat lengkap,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
106,b'Berpuluh-puluh tahun jadi artis ya masa ndak punya tabungan? Ya masa ndak punya aset? Ya masa ndak punya asuransi kesehatan?\n\nDi luar nalar banget ini ada seleb open donasi. Justru yang harusnya open donasi itu mereka yang jadi korban bencana alam.',tahun jadi artis masa ndak punya tabung masa ndak punya aset masa ndak punya asuransi luar nalar banget seleb open donasi justru harus open donasi jadi korban bencana alam,2,8,0.964,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
107,"b'Dalam menuntut ilmu hendaklah diniatkan untuk mensyukuri atas kenikmatan akal dan kesehatan badan,bukan untuk mencari popularitas dan harta.'",tuntut ilmu hendak niat syukur atas nikmat akal sehat cari popularitas harta,2,5,0.9308,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
108,b'Jual Alat Kesehatan  Citepok #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat citepok,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
109,"b'RT @pluvvi0phile: @lagigamoodbgtt @Askrlfess hloo ka, aku ijin pelukk yyy\xf0\x9f\xab\x82 ak pernah mengalami fase itu berat bgtt yy. tapi kakaa udh kuat\xe2\x80\xa6'",hloo ka aku ijin pelukk ak pernah alami fase berat bgtt yy kakaa udh,2,2,0.94,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
110,b'@myjjinjoon_ terimakasih banyak kak milo kamu juga jaga kesehatan ya!\xf0\x9f\xa5\xba\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb\xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb',terimakasih banyak kak milo kamu jaga sehat,1,1,0.8714,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
111,"b'Padahal gue cuti disuruh \xf0\x9f\x99\x8f \n\n2022 kesehatan gue tuh ngedrop banget, sampe sering masuk RS'",padahal gue cuti suruh sehat gue tuh ngedrop banget sampe sering masuk rs,0,0,0.9308,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
112,"b'Sejujurnya kepala Edwin terasa sedikit sakit dan matanya juga perih.  Tidur kurang nyenyak, beberapa kali terbangun, dan kegiatan yang mulai padat membuatnya harus kembali menyesuaikan diri. \n\nKembali menjalani \xf0\x9d\x91\xa4\xf0\x9d\x91\x9c\xf0\x9d\x91\x9f\xf0\x9d\x91\x98 \xf0\x9d\x91\x9c\xf0\x9d\x91\xa2\xf0\x9d\x91\xa1 dan diet ketat menjaga postur dan juga kesehatan.'",jujur kepala edwin asa sedikit sakit mata perih tidur kurang nyenyak beberapa kali bangun giat mulai padat buat sesuai diri jalan diet ketat jaga postur sehat,2,2,0.9625,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
113,"b'Iya, harusnya emg begitu, tp org indo kn masih bnyak yg blg itu tuh against moral, pdhl kita utamakan kesehatan si korban dulu, ini juga jd problematika di negara barat sana, terutama semenjak kebijakan ab0rtion udh ga legal lg di sana :) https://t.co/cqGl8p594b'",iya harus emg tp org indo kn bnyak blg tuh against moral pdhl utama sehat si korban dulu jd problematika negara barat sana utama semenjak bijak ab0rtion udh ga legal lg sana,1,9,0.7293,"sehat, jaga, hai, bpjs, for, salam, kantor, michelle, fantasticof48, arigato"
114,"b'RT @tirta_cipeng: 1. Kesehatan\n\nTanpa fisik yang sehat, saya ga akan ga bisa membuat keputusan dengan baik, ceroboh dan jadi rentan sakit'",fisik sehat ga ga buat putus baik ceroboh jadi rentan sakit,2,0,0.6692,"sehat, ga, bpjs, sakit, buat, sama, asuransi, kalo, tp, obat"
115,b'Alhamdulillah terima kasih kak @wangpromos dan sponsor @KenichiNFT semoga kalian selalu diberi kesehatan dan rezeki yang lancar aamiin sukses selalu and have a nice day \xf0\x9f\x98\xbb\xf0\x9f\x92\x97\n#wangproofs https://t.co/W4VnOyShQf',alhamdulillah terima kasih kak sponsor moga kalian selalu beri sehat rezeki lancar aamiin sukses selalu and have a nice day,1,3,0.8498,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
116,"b'RT @tirta_cipeng: ""Udah punya lini usaya yg berusia 1 dekade ngapain sekolah lagi""\n\nKarena selama saya bekerja dan terus bekerja akhirnya\xe2\x80\xa6'",udah punya lini usaya usia dekade ngapain sekolah lama kerja terus kerja,2,2,0.91,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
117,b'Apakah ada kegiatan kesehatan olahraga di puskesmas Yang butuh sewa kursi pijat ?',giat sehat olahraga puskesmas butuh sewa kursi pijat,1,2,0.8875,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
118,b'Jual Alat Kesehatan  Bongkok #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat bongkok,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
119,b'kata siapa kalau punya masalah kesehatan ngga bisa ilang? penasaran?pin:327FDE2C|SMS/WA:085794939000',kata siapa kalau punya masalah sehat ngga ilang,2,8,0.9,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
120,"b""@moonahoshinova Good morning Moona\nIt's okay lah, kesehatan numbe one lah\xe2\x98\xba\nCepat sembuh ya Moon\xf0\x9f\xa5\xb0""",b good morning okay lah sehat numbe one sembuh,2,5,0.9,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
121,"b'Keajaiban pasti ada, bismillah semoga Allah memberikan kesehatan kepada beliau. Aaamiin \xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb'",ajaib bismillah moga allah beri sehat beliau aaamiin,1,3,0.8875,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
122,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Warung Kiara#GrosirAlatKesehatanTerlengkapWarungKiara https://t.co/3XZ2JDfEWL'",grosir alat sehat lengkap warung,0,4,0.82,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
123,"b'RT @_NusantaraKu: Salah satu upaya memperkuat ketahanan kesehatan,@erickthohir bersama yayasan BUMN untuk Indonesia memberikan sumbangan al\xe2\x80\xa6'",salah satu upaya kuat tahan sehat sama yayasan bumn indonesia beri sumbang,2,3,0.6558,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
124,"b'RT @lpp_palembang: 15. Kakanwil Kemenkumham Sumsel, Dr. Ilham Djaya: Selamat bertugas, terpenting tetap jaga kesehatan, dengan sehat, kita\xe2\x80\xa6'",kakanwil kemenkumham sumsel ilham selamat tugas penting tetap jaga sehat sehat,1,8,0.925,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
125,"b'RT @lpp_palembang: 14. Kakanwil Kemenkumham Sumsel, Dr. Ilham Djaya berpesan kepada petugas yang bertugas agar tetap menjaga kesehatan dan\xe2\x80\xa6'",kakanwil kemenkumham sumsel ilham djaya pesan tugas tugas tetap jaga sehat,2,8,0.925,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
126,"b'HIMPITAN MONOPOLI, ILUSI MURAH LOGISTIK KAPITALIS\n\nOleh : Nita Savitri ,drg \nPraktisi Kesehatan, Komunitas Ibu Peduli Negeri\n\n  #BersatuDalamDakwah   .\xe2\x9c\x85. https://t.co/R7gIHlONXy'",himpitan monopoli ilusi murah logistik nita savitri drg sehat komunitas ibu peduli,2,8,0.85,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
127,"b'RT @Tiyofoto: Selamat pagi  semua,semoga kesehatan keberkahan  selalu berpihak kepada kita'",selamat pagi sehat berkah selalu pihak,1,3,0.8714,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
128,b'RT @xrahmathekiehlx: Kata Cinta Laura soal pentingnya Sex Education https://t.co/E9feeX8Xig\nUntuk mencegah terjadinya hal-hal yang tidak di\xe2\x80\xa6',kata cinta laura soal penting sex education cegah jadi,2,2,0.8875,"sehat, jadi, diri, kali, kasus, semua, aja, bakar, sedang, memang"
129,"b'Gpp kok mute atau bahkan blokir dan menjauh dari orang-orang yang kita anggap toxic dan nyakitin, demi kesehatan mental kita, gpp banget.'",gpp kok mute bahkan blokir jauh anggap toxic nyakitin sehat mental gpp banget,2,4,0.925,"sehat, lengkap, alat, grosir, jaga, mental, sama, tetap, lo, penting"
130,b'@bundapuputri MET pagi bunda n assalamualaikum wr.wb semoga hari ini kita diberikan kesehatan keselamatan rejeki yang barokah amin ya robb',met pagi bunda n assalamualaikum moga hari beri sehat selamat rejeki barokah amin robb,1,3,0.9357,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
131,b'Pagi berkah semoga diberikan kesehatan \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',pagi berkah moga beri sehat,1,3,0.85,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
132,"b'Ramalan Zodiak Virgo 3 Januari 2023: Kesehatan, Percintaan, Keuangan, hingga Karier https://t.co/Hv8aJGk7qT'",ramal zodiak virgo januari sehat cinta uang hingga karier,1,6,0.5672,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
133,"b'Happy birthday adickku @jiusooya kapan nongol dek? restnya lama betum weh, semoga diberi kesehatan ya dek, sukses terus buat kamu\xf0\x9f\x8e\x82 https://t.co/y05Z6mqebH'",happy birthday adickku kapan nongol dek restnya lama betum weh moga beri sehat dek sukses terus buat,2,1,0.759,"sehat, jaga, kamu, jangan, aku, selalu, lupa, yaa, happy, moga"
134,"b""RT @RieGucciano: Assalamu'alaikum\nSemoga semangat pagi untuk melakukan aktifitas tetap terjaga dgn kesehatan yg prima \n\nYuk perkenalkan beb\xe2\x80\xa6""",semangat pagi laku aktifitas tetap jaga sehat prima kenal,1,8,0.9,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
135,"b'@ciloklondon kasian. cewe harusnya gapunya abs, ngaruhin kesehatan'",kasi cewe harus gapunya abs ngaruhin sehat,1,6,0.8199,"sehat, tahun, baik, lebih, baru, aku, buat, minum, mental, semua"
136,"b'Selamat Ulang Tahun Bapak Agus Gumiwang Kartasasmita.\n\nSemoga senantiasa diberikan kesehatan, kebahagiaan, kesuksesan, dan keberkahan dalam menjalankan tugas. Aamiin.\n\n#bbspjppibermutu https://t.co/kAkfC6ydqY'",selamat ulang tahun bapak agus gumiwang senantiasa beri sehat bahagia sukses berkah jalan tugas,2,3,0.8292,"sehat, moga, beri, selalu, rezeki, lancar, bahagia, tahun, aamiin, semua"
137,b'Jual Alat Kesehatan  Haurngombong #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat haurngombong,0,5,0.775,"sehat, alat, jual, cuma, buat, asuransi, aja, apa, good, baik"
138,"b'@ShopeeID SOPnya gimana ya shopee express ini, masa diatas jam 9 masih kirim paket. Kasihan kurirnya kali ya..hmm \nTapi bohong sih dibilang penerima tidak ada, ini dikirim ke kantor pasti ada pak satpam. Tolong ya @ShopeeID perhatikan jg kesehatan &amp; keselamatan kurir, SOP diganti https://t.co/aGCp477ORb'",sop gimana shopee express masa atas jam kirim paket kasihan kurir kali bohong sih bilang terima kirim kantor pak satpam perhati jg sehat selamat kurir sop ganti,2,8,0.9591,"sehat, jaga, jadi, aku, tetap, hari, selamat, malam, laku, anak"
