,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
84,b'RT @yourjjstory: #BibleBuild one shot AU\n\xe2\x9a\xa0\xef\xb8\x8f\xf0\x9f\x94\x9e\n\n;Two Nights Stand.\n\n\xe2\x80\x94alternate universe di mana Roque dan Clay bertemu di aplikasi pencarian\xe2\x80\xa6',one shot nights universe mana roque clay temu aplikasi,2,14,0.543,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
85,b'Nak top shah alam plss',nak top shah alam plss,1,11,0.1919,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
86,b'Hm mesti lambat ni. 7 tak sampai shah alam lagi.',hm mesti lambat ni shah alam,1,12,0.1756,"jangan, tu, kalau, alam, tinggal, jadi, ni, masuk, nak, tidur"
87,"b'RT @semestasains: Semoga video ini bisa membawa kalian kedalam mimpi mengarungi alam semesta. \n\n""To explore strange new worlds.""\n""To seek o\xe2\x80\xa6'",moga video bawa kalian dalam mimpi arung alam semesta explore strange new seek,2,9,0.3899,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
88,b'@BeomgyuuIsHome Gue udah melek gue tebak lu masih di alam mimpi',gue udah melek gue tebak lu alam mimpi,1,8,0.3786,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
89,b'RT @hanifDaslepzz: Terbakar lagi area Jakel atas BSN sek 7 Shah Alam https://t.co/Vq2now55MY',bakar area jakel atas bsn sek shah alam,2,11,0.5082,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
90,"b'Getting ready Zikri &amp; Aida\n-\n#malaywedding @ Dewan Okid,wisma Pkps,shah Alam. https://t.co/60biRqDDvu'",getting ready zikri dewan alam,1,4,0.1777,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
91,"b'RT @TweetIslamik: Setelah matinya seorang ibu atau bapa, segalanya sudah berubah. Di alam barzakh, segala nikmat duniawi sudah tidak bermak\xe2\x80\xa6'",mati orang ibu bapa segala ubah alam barzakh segala nikmat duniawi,2,2,0.2521,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
92,b'nyeta diko alam! https://t.co/ViK41EQLSA',nyeta diko,2,4,0.1502,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
93,"b'RT @bernamadotcom: Keadaan terkini di sekitar bangunan Wisma Jakel, Seksyen 7, Shah Alam, Selangor setakat 9 pagi yang terbakar pada jam 12\xe2\x80\xa6'",ada kini bangun wisma jakel seksyen shah alam selangor takat pagi bakar jam,2,11,0.6031,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
94,b'Dari gebetan menjadi pacaran. Dari pacaran menjadi mantan. Itu namanya siklus alam..',gebetan jadi pacar pacar jadi mantan nama siklus alam,0,8,0.3521,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
95,"b'@sbyfess Ya ngapain juga main dikosan nder, pasti ada something :) klo main mah sklian noh main di alam pa nge mall ekwk'",ngapain main dikosan nder something klo main mah sklian noh main alam pa nge mall ekwk,2,3,0.3455,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
96,b'apakah benar sekuat apapun kita menjaga yang pergi akan tetap pergi yang datang akan tetao datang memang alam semesta suka bercanda - sujiwo tejo',benar kuat apa jaga pergi tetap pergi datang tetao datang memang alam semesta suka canda sujiwo tejo,2,14,0.4468,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
97,b'@hamasrausyan Konsepnya emang dari Alam untuk Alam yak \xf0\x9f\x98\x81',konsep emang alam alam yak,2,11,0.1618,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
98,b'RT @addien90s: Yang lahir 1993 tu selamat masuk ke alam 3 series. Habis dah 20 an kau orang. Terima lah hakikat baru. Eh yang 1994 jangan n\xe2\x80\xa6',lahir tu selamat masuk alam series habis dah an kau orang terima lah hakikat baru eh jangan,2,12,0.4505,"jangan, tu, kalau, alam, tinggal, jadi, ni, masuk, nak, tidur"
99,"b'RT @Lpp_Pkpinang: 6. Kanwil Kemenkumham Babel : Lagu Bedincak, lagu Pekak Dak Tau, dan lagu Alam Bangka Belitung.\nKemenkumham Babel\n@Kemenk\xe2\x80\xa6'",kanwil kemenkumham babel lagu bedincak lagu pekak dak tau lagu alam bangka,2,6,0.6069,"alam, harap, raja, sama, lagu, liar, a, semesta, kemenkumham, gelar"
100,"b'@FWBESS hmm, gk usah takut sejatinya mereka sudah di alam lain tak ada urusan lgi dengan dunia hanya jin saja yg menggangu itu kalau keimananmu kuat merka gk ganggu. asal jng dibawa suggest aja'",hmm usah takut sejati alam urus lgi dunia jin menggangu kalau iman kuat merka ganggu asal jng bawa suggest aja,2,3,0.6742,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
101,"b'RT @giginpraginanto: Yang pasti hutan sudah dibabat dan kayunya dijual entah kemana, dan menteri PUPR di depan DPR sudah menyatakan proyek\xe2\x80\xa6'",hutan babat kayu jual entah menteri pupr depan dpr nyata,2,14,0.3909,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
102,b'RT @muhsaiddidu: Mereka menikmati kekayaan alam kita https://t.co/vY2g6XeTIZ',nikmat kaya alam,1,3,0.271,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
103,b'@amatemi95 jom zul. haha. kau stay mana? masih dkat area Hicom Shah Alam lg ke? \xf0\x9f\x98\x84',jom zul haha kau stay mana dkat area hicom shah alam lg,2,9,0.2338,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
104,b'Dan tiadalah Kami mengutus kamu (Muhammad) melainkan untuk menjadi rahmat bagi seluruh alam. (Q.S Al-Anbiya\xe2\x80\x99: 107)\n#Reminder',tiada utus kamu jadi rahmat seluruh alam,2,3,0.2484,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
105,b'Selamat pagi alam semesta\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\nTrimakasih atas hidup dan kehidupan yg kau beri\nTrimakasih atas karuniamu bg penghuni negri surga ini\n\nJika saatnya kau ingin membersihkan diri dg idi\n\nMaka singkirkan residu dan polusi peradaban yg meracuni anak cucu ibu pertiwi\n\n#\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8BeraniWaras https://t.co/SVHdAWfGe0',selamat pagi alam atas hidup hidup kau atas karunia bg huni negri surga saat kau bersih diri singkir residu polusi adab racun anak cucu ibu,2,5,0.7114,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
106,b'Senyum ibu adalah ringkasan indahnya alam',senyum ibu ringkas indah alam,2,11,0.1778,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
107,"b'Tubuhku adalah rumah, sementara alam semesta adalah belantara\nKau tersesat dalam fana, sementara aku abadi dalam puisi puisi mati\nKau cipta indah tentang sebuah rasa dalam sajak sajak ku\nSedangkan aku adalah sesuatu yang tersimpan rapi dalam siratan makna dalam kata kata'",tubuh rumah alam semesta sesat fana aku abadi puisi puisi cipta indah buah rasa sajak sajak aku simpan rapi sirat makna kata kata,2,1,0.5769,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
108,"b'RT @MDaudYusof: @twtshah_alam Kalau jumpa gadis seperti ini, ambil buat isteri. Sesungguhnya akaun rumahtangga anda akan sentiasa jelas dan\xe2\x80\xa6'",kalau jumpa gadis ambil buat isteri sungguh akaun rumahtangga sentiasa jelas,2,5,0.2753,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
109,b'Eps 28 I Ini Hak Hak Masyarakat Korban Bencana Alam I HaloPengacara\nhttps://t.co/bhEaUJoQAh\n\nMohon didukung dengan memberikan \nLike \nComment\nSubscribe\nShare\n\nSemoga bermanfaat\nSalam Halo Pengacara',eps i hak hak masyarakat korban bencana alam i dukung beri halo acara,2,16,0.5753,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
110,b'\xe2\x80\x9cAlam iki sejatining Guru\xe2\x80\x9d. Artinya Alam\nadalah guru yang sejati.',iki sejatining arti guru sejati,2,0,0.3995,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
111,"b'RT @yayayaiiiiii: @OwToTheZie Renew passport online. Upload gambar, bayar rm200 online. Nanti if takde problem tunggu email siap je. If ada\xe2\x80\xa6'",renew passport online upload gambar bayar rm200 online if takde problem tunggu email siap je if,2,7,0.4172,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
112,b'RT @FPKSDPRRI: KPK Wajib Berantas Beking Penambangan Ilegal\xe2\x80\xbc\xef\xb8\x8f\n\nKerugian adanya tambang ilegal:\n1. Kerusakan alam.\n2. Risiko bencana di seki\xe2\x80\xa6',kpk wajib berantas beking tambang ada tambang rusa risiko bencana,1,8,0.2761,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
113,b'siapa tebar permusuhan maka musuh seluruh alam\nsiapa tebar kebencian maka musuh seluruh alam\nhttps://t.co/AwF9tuFGdg',siapa tebar musuh musuh seluruh tebar benci musuh seluruh,1,14,0.3222,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
114,b'@danawallet @RP100 BEBAS CEMAS',bebas cemas,2,0,0.1453,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
115,"b'3. Konteks punya banyak anak disitu tuh pada jaman dulu. Ketika kelaparan, wabah penyakit, proses kelahiran, peperangan dapat ngebuat org lbih rentan meninggal. Dan, banyaknya pun palingan cuma 4\n\n4. Banyak manusia berarti banyak kebutuhan yg harus dipenuhi. Semakin merusak alam'",konteks punya banyak anak situ tuh jaman dulu lapar wabah sakit proses lahir peperangan ngebuat org lbih rentan tinggal banyak paling cuma banyak manusia arti banyak butuh penuh makin rusak alam,2,3,0.4133,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
116,"b'RT @BroDapio: GA SALDO tahun baruan\n50k utk 1 org\nRT, Follow me dan\n\n@suryo_alam \n\nDiumumkan tgl 5 January 2023\n-----------------------\nHan\xe2\x80\xa6'",ga saldo tahun utk follow me tgl january,2,15,0.3074,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
117,b'Siapa pernah pergi malaysia japan friendship garden shah alam?',siapa pernah pergi malaysia japan friendship garden shah alam,2,11,0.1264,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
118,"b'@infoBMKG Kaum merasa paling benar akan mendapatkan hasil, pahala paling dahsyst,  apalagi membanggakan kebodohan. Kita berharap alam semesta damai utk semua umat tanpa pandang suku ras agama. Kebaikan didapat karena ahlak terdidik, santun, juga pelihara rukun bahagia selalu bersama amin'",kaum rasa paling benar dapat hasil pahala paling dahsyst bangga bodoh harap alam semesta damai utk semua umat pandang suku ras agama baik dapat ahlak didik santun pelihara rukun bahagia selalu sama amin,2,2,0.6663,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
119,"b'RT @Le_Syafiq: @twtshah_alam Salah ni. Ada je lelaki yang berkira. Court 2 jam, tapi main 10 minit je, aku tak mo bayaq. Hampaa memang Faqq.'",salah ni je lelaki kira court jam main minit je aku mo bayaq hampaa memang faqq,2,1,0.3485,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
120,b'RT @NURULZUBAIDAH21: Nanya OM?\nTuh di Las Vegas yg terang2an sexs bebas dan narkoba di Legalkan koq gak pernah ada Becana Alam\nDi situ mala\xe2\x80\xa6',nanya las vegas terang2an sexs bebas narkoba legal koq pernah becana situ,2,0,0.6146,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
121,"b'RT @solatshahalam: Rabu / 4 Januari 2023 / 11 Jamadilakhir 1444H\n6:08pg - Masuk waktu solat fardhu Subuh bagi Shah Alam, Rawang, Gombak, Se\xe2\x80\xa6'",rabu januari jamadilakhir masuk waktu solat fardhu subuh shah alam rawang gombak,2,10,0.6045,"alam, waktu, hulu, shah, januari, masuk, jam, sepang, mas, rawang"
122,b'Kebutuhan hidup manusia menurut yang ditetapkan alam tidaklah besar. Tetapi ketidakpuasan manusialah yg ingin mengejar sesuatu yg lebih banyak. \n\n- Seneca -',butuh hidup manusia tetap alam tidak besar ketidakpuasan manusia kejar lebih banyak seneca,2,3,0.5109,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
123,"b'@CNNIndonesia Lagi2 saya temui muslim yg punya anak banyak..\n\nEntah anak kandung atau ada yg angkat, tapi yg pasti, kalau anak kandung semua itu, itu tidak sesuai dgn prinsip islam.\n\nIslam mengajarkan utk peduli alam. Mana mungkin islam nyuruh punya banyak anak pdhl keadaan alam sdng krisis.'",lagi2 temu muslim punya anak anak kandung angkat kalau anak kandung semua sesuai prinsip ajar utk peduli alam mana mungkin islam nyuruh punya banyak anak pdhl ada alam sdng krisis,2,5,0.4399,"anak, kau, atas, hidup, alam, balik, naik, semua, ayam, kota"
124,b'Opsi lainnya bisa keruk sumberdaya alam daerahnya kayak di Berau atau Timika',opsi lain keruk sumberdaya alam daerah kayak rau timika,2,8,0.4663,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
125,"b'gini amat... jam 10 dia baru selesai kerjaannya, ya aing udah di alam mimpi atuh:( https://t.co/vCUOLf6klu'",gin jam baru selesai kerja aing udah alam mimpi,2,7,0.2698,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
126,"b'Dari Surau Al-Munawwarah, Sek 13, Shah Alam.\n\n\xf0\x9f\x93\xbf Penceramah:\nDr Alizi Alias (Konsultan Psikologi Organisasi)\n\n\xf0\x9f\x93\x96 Tajuk: Kesihatan Mental - Kemurungan, Tekanan dan Kelesuan\n\nPautan Facebook:\nhttps://t.co/lFLfc6eKlK https://t.co/zLDNZnl551'",surau sek shah alizi alias psikologi kesihatan mental murung tekan,2,11,0.4294,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
127,b'RT @topswaracom: Nggak usah malak ya!!\nAllah sudah kasih kekayaan alam berlimpah\nNgapain diserahkan ke orang lain\nKelola aja sendiri biar b\xe2\x80\xa6',usah malak kasih kaya alam serah orang aja sendiri biar,2,3,0.5669,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
128,b'd k n po alam',d k n po alam,1,2,0.1723,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
129,b'@DoankWarto Kenyataan partai nol koma cuma di survey alam halu yg bkn nol koma',nyata partai nol koma cuma survey alam halu nol koma,2,11,0.4035,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
130,"b'@twtshah_alam Cuba la sekali dapat member tak reti nak kira hutang sendiri. Jenis kalau tak mintak, dia buat bodo. Hutang bukan sikit2 tu'",cuba sekali member ret nak kira hutang sendiri jenis kalau mintak buat bodo hutang bukan sikit2 tu,2,1,0.6553,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
131,"b'RT @as_siglie: Seekor tawon wanita (hornet) menyiapkan liang lahat utk pasangan suaminya yg sdh meninggal. Slesai menggali tmpt kuburnya, h\xe2\x80\xa6'",ekor tawon wanita siap liang lahat utk pasang suami sdh tinggal slesai gali tmpt kubur,2,15,0.456,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
132,"b'@anteraja_id tidak ada hujan, tapi alasan penundaan krn hujan/bencana. Padahal sdh siap delivery. Tolong jgn memakai alam sbg alasan padahal terlambat krn faktor teknis/manusia. Saya sdh DM. Tolong cek.'",hujan alas tunda padahal sdh siap delivery jgn pakai alam sbg alas padahal lambat faktor sdh dm cek,2,4,0.6542,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
133,"b'RT @aryawiznu: Alam di Bali sedang tidak baik baik saja, hati hati semuanya.\n\nLokasi : Terminal Internasional Bandara Ngurah Rai.\nSumber :\xe2\x80\xa6'",alam bal sedang baik baik hati hati terminal internasional bandara ngurah,2,3,0.5049,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
134,"b'Swaand Perfume\n\nAdenium : Domine Black Vanilla, Orchid, Coffee\nG. Guilty : Alam, Segar, Buah\n\nhttps://t.co/bB27QLJoAS https://t.co/IWs9NCpzdb'",swaand domine black vanilla orchid guilty alam segar,2,3,0.5111,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
135,"b'Swaand Perfume\n\nAdenium : Domine Black Vanilla, Orchid, Coffee\nG. Guilty : Alam, Segar, Buah\n\nhttps://t.co/bB27QLJoAS https://t.co/Yd3GskRObr'",swaand domine black vanilla orchid guilty alam segar,2,3,0.5111,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
136,"b'@NovaTeamVinny48 @CNNIndonesia Mana ada penyakit yg atas kesadaran sendiri. Semua penyakit ya dari alam. Ngaco. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nDiabetes mah bkn virus dan penyakit zoologi. tolol. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nOrang ketularan gara"" kebodohanya sendiri ga pake masker klo covid, HIV itu gara"" gak pake kondom. Gak ada hubunganya sma LGBT.'",mana sakit atas sadar sendiri semua sakit alam ngaco mah virus sakit zoologi tolol tular gara kebodohanya sendiri ga pake masker klo covid hiv gara pake kondom hubunganya sma lgbt,2,15,0.5526,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
137,b'Hidup selaras dengan Alam dan AI.',hidup selaras alam ai,2,9,0.3184,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
138,b'RT @andreasharsono: Sejumlah feminis percaya bahwa penindasan terhadap alam beriringan dengan pola penindasan terhadap perempuan. Jurnal Pe\xe2\x80\xa6',jumlah finis percaya tindas alam iring pola tindas perempuan jurnal,1,8,0.4535,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
139,b'@CNNIndonesia Di perguruan tinggi akan membuka kelas dg lulusan bergelar S.A.G (Sarjana Alam Ghaib) \xf0\x9f\x98\x81 lalu muncul ahli-ahli santet untuk memberikan keterangan dipengadilan terkait kasus santet.',guru tinggi buka kelas lulus gelar alam lalu muncul santet beri terang adil kait kasus santet,2,0,0.5743,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
140,b'GOOD MORNING FROM THE LORD PAKIBASA SGSGGSGSGZGX DI KO NA ALAM NANGYAYARI OH MY GOD AM I STILL SANE GGSDHSHSHSG\n\nGood morning!\n\nhttps://t.co/QVELfyXB34',good morning from the lord pakibasa sgsggsgsgzgx ko na alam nangyayari my god am i still sane,2,1,0.4406,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
141,"b'@convoselfol Halo sender, met pagi.. Wow konser apa tuh? ST12 yahh wkwkwkwk. Konser di kamar mandi tuh kamu ada panggilan alam ya? OMG KOK TAU SIH? KAMU INI SIAPA SIH \xf0\x9f\x98\xad\xf0\x9f\x98\xad Tapi kemarin udah tidur wkwk due to harus berangkat kerja pagi pagi.. Yaudah kalo gitu yuk gandengan? Kalo ngesot nanti'",halo sender met pagi wow konser apa tuh st12 yahh wkwkwkwk konser kamar mandi tuh kamu panggil alam omg kok tau sih kamu siapa sih kemarin udah tidur wkwk due to berangkat kerja pagi pagi yaudah kalo gitu yuk gandeng kalo ngesot,2,3,0.293,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
142,b'Ini orang tua yg goblok bgt. Mereka b2 pake jaket pelampung. Sementara bayinya ga. \n\nMereka kayak nantangin alam. Padahl des/jan itu bulan yg rawan buat wisata pantai https://t.co/03dv8uz6pE',orang tua goblok bgt b2 pake jaket pelampung bayi ga kayak nantangin alam padahl bulan rawan buat wisata pantai,2,8,0.5823,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
143,b'Bukti-bukti dari keagungan alam yang terindah adalah hati seorang ibu.',agung alam indah hati orang ibu,2,3,0.2832,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
144,b'@meimapyt Hob alam',hob alam,1,3,0.0741,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
145,b'Laluan Kontra bagi kenderaan ringan dari Km 5.2 ke Pusat Bandar Shah Alam telah diaktifkan',lalu kontra kenderaan ringan km pusat bandar shah alam aktif,1,15,0.3545,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
146,b'@HazriqZ treasure kut nak dtg shah alam bulan 3',treasure kut nak dtg shah alam bulan,2,11,0.1597,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
147,b'Bhabinkamtibmas kel ngadirgo Aipda Slamet Widodo sambang di Rt 3 Rw 5 bertemu sdr Solekan selaku tokoh masyarakat memberikan himbauan Kamtibmas dan antisipasi bencana alam karena curah hujan yg tinggi.\n#Polripresisi\n#Humaspoldajateng\n#Humaspolrestabessmg https://t.co/E4u8f24jtg',bhabinkamtibmas kel ngadirgo aipda slamet widodo sambang rt rw temu sdr solek selaku tokoh masyarakat beri himbauan kamtibmas antisipasi bencana alam curah hujan,2,16,0.5332,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
148,"b'Hari ini akan isi kajian ttg salah satu Asmaul Husna; Al Qoyyuum. Maknanya ada dua; Pertama, Allah maha kaya/cukup dgn sempurna, tidak butuh siapapun. Kedua, Allah selalu mengatur, menjaga dan merawat alam ini termasuk manusia.'",hari isi kaji ttg salah satu asmaul al qoyyuum makna pertama allah maha sempurna butuh siapa dua allah selalu atur jaga rawat alam masuk manusia,2,16,0.4357,"alam, siapa, bikin, beri, isi, tiba, masalah, api, kalau, pakai"
149,"b'@adadana___ @Naufalumar_ Naufal, drpd jd penyepong harry kane mending jd penyepong syamsir alam aja\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",naufal drpd jd penyepong harry kane mending jd penyepong syamsir alam,1,1,0.2266,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
