,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
90,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikon #komiker #komik #komedi\n\nhttps://t.co/rTeJFEaCCK https://t.co/075dbsXTkH',anime sangat layak ayo,2,1,0.3667,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
91,b'Jalan cerita Kuharap Kau Baik-Baik Saja membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komiker #komedi #komikindo #Komikus\n\nhttps://t.co/HWHAlTwZD1 https://t.co/gkhv5fPHUs',jalan cerita harap kau bawa asa naik turun komik pukau penuh,2,15,0.4927,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
92,b'@aliceDale99 AHY komedi politik masa kini #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun',ahy komedi politik masa kini,1,11,0.3993,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
93,b'@selmagokcen04 Komedi Dram \xf0\x9f\xa4\xad',komedi dram,1,18,0.1235,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
94,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#manhwa #komiklokalindonesia #komiket #komedi\n\nhttps://t.co/FhUr8wK5eF https://t.co/qvZh7QpvxM',komik luar biasa dapat perhati,2,7,0.4133,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
95,"b'Bisma,Cinta segi3 &amp; jd ayah dadakan. novel komedi romantis .tersedia di Gramedia/toko2 buku. yuk beli https://t.co/zodvaEBcjT'",segi3 jd ayah dada novel komedi romantis sedia buku yuk beli,2,18,0.5432,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
96,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komedi #Bahasaindonesia #dagelan #Indonesia\n\nhttps://t.co/Y70PmIuEHU https://t.co/aBvlE9t7Gx',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
97,b'wakkkaakkak suka bgt komedi bersambut kek gini \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/KPjihCwdbQ',wakkaakkak suka bgt komedi sambut kek gin,2,19,0.2114,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
98,b'Jalan cerita Iblis X Mailakat Tidak Bisa Akur! membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#Komikus #komedi #Bahasaindonesia #manhua\n\nhttps://t.co/UYmlKYB2IY https://t.co/GOvACuKnaG',jalan cerita iblis x mailakat bawa asa naik turun komik pukau penuh,2,15,0.4443,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
99,b'puncak komedi https://t.co/QH2SK0ElXc',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
100,b'Dewa Keabadian Pertama benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komiklokal #komiklokalindonesia #komedi #manga\n\nhttps://t.co/khiw8Q16ik https://t.co/qNAVnLIp4x',dewa abadi pertama komik terus,2,3,0.1812,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
101,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komiklucu #komikharian #Komikus #komedi\n\nhttps://t.co/MpNVt8GJ4b https://t.co/KrSfwmbA3E',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
102,"b'Berhenti, Istriku yang Bisu! benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komiker #komedi #komik #comics\n\nhttps://t.co/wbZE9PRtmG https://t.co/jXhvU5tfd9'",henti istri komik terus,2,15,0.2062,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
103,b'@siyahcoraplilar Komedi ligi',komedi ligi,2,11,0.182,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
104,b'@ssskkrrrttttt puncak komedi',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
105,b'@AgusMagelangan Kere mu wes otentik wkwkwk puncak komedi',kere mu wes otentik wkwkwk puncak komedi,2,10,0.172,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
106,b'@emrekbol Komedi ya',komedi,1,18,0.1237,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
107,b'mending lu bunyiin bel sepeda lagi aja anjing GAK USAH KETAWA HIDUP GUA EMANG KOMEDI',mending lu bunyiin bel sepeda aja anjing usah ketawa hidup gua emang komedi,2,5,0.2447,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
108,b'KOMED\xc4\xb0 XDDDD',xdd,2,0,0.05,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
109,b'Komedi ligi...',komedi ligi,2,11,0.182,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
110,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#indiecomics #komikislam #komedi #manga\n\nhttps://t.co/wrVjaCFn2D https://t.co/P5BczBYlCK',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
111,"b'@moonareas ya udh tau begitu masih aja dilakuin gausah ngelawak, bukan lapak stand up komedi'",udh tau aja dilakuin gausah ngelawak bukan lapak stand up komedi,2,4,0.24,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
112,"b'@intanorii Lost contact trs tbtb nikah sama yg lain, wkwkwk komedi'",lost contact trs tbtb nikah sama wkwkwk komedi,2,8,0.1709,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
113,b'RT @ssskkrrrttttt: ini baru komedi https://t.co/FuC9fuooN5',baru komedi,2,19,0.1203,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
114,"b'@babigenduts Gue kira kisah cinta piio yg lagi di ceritain, ternyata kisah komedi gue.'",gue kira kisah cinta piio ceritain nyata kisah komedi gue,2,3,0.3799,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
115,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#manga #komedi #indiecomics #Indonesia\n\nhttps://t.co/C0KC1TfX7i https://t.co/0tebvrXcH7',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
116,b'pas awal kenal dia blg gamau buat gua jdi feeling lonely tapi sekarang malah terjadi haha komedi',pas awal kenal blg gamau buat gua jdi feeling lonely sekarang malah jadi haha komedi,2,4,0.2392,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
117,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komiker #komiklucu #komikindo #komedi\n\nhttps://t.co/aBBNNTclAx https://t.co/qI5B2V1HyS',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
118,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#bilibilicomics #komiker #Komikus #komedi\n\nhttps://t.co/vWuzq6nOjp https://t.co/d1nM25ueA7',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
119,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komikindo #Komikus #komedi #artidn\n\nhttps://t.co/2flb57dwhi https://t.co/p3mt2ON6vd',manhwa luar aku selalu,1,5,0.3608,"aku, selalu, manhwa, luar, banyak, ngakak, komedi, ni, terlalu, org"
120,b'AHY komedi politik masa kini https://t.co/3E05kBOt6n #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun',ahy komedi politik masa kini,1,11,0.3993,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
121,b'@_AksaraKarsa_ Ojo komedi mbah \xf0\x9f\x99\x8f',ojo komedi mbah,2,18,0.1235,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
122,b'komedi awal tahun',komedi awal tahun,2,18,0.2998,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
123,b'@sporx Komedi Ligi @TFF_Org',komedi ligi,2,11,0.1817,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
124,b'Puncak komedi https://t.co/qhL0D7iMZB',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
125,"b'Blum pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi &amp; tragedi.'",blum pernah tarik dlm hidup dlm tampil orang paling culun skalipun drama komedi tragedi,2,3,0.5817,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
126,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikindo #komikindonesia #komedi #Komikus\n\nhttps://t.co/tSTeo5k0TZ https://t.co/oJTyvPHfRY',anime sangat layak ayo,2,1,0.3667,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
127,b'ini mah drama komedi\xf0\x9f\x98\xad\xf0\x9f\x98\xad',mah drama,2,3,0.1385,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
128,b'puncak komedi ajg awkkwkwk',puncak komedi ajg awkkwkwk,2,18,0.1996,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
129,"b'@collegemenfess CANGKEME ALA TENAN SENG BILANG ILKOM SELOW MATAMU PUICEK NDASKU WES BABAK BUNDAS DIAKHIR SEMESTER. RA ONO DIAJARI NGOMONG NGAPUSI KUWI, tp santay aja besti idup memang penuh komedi'",cangkeme ala tenan seng bilang ilkom selow mata puicek ndasku wes babak bundas akhir semester ra ono ajar ngomong ngapusi kuwi tp santay aja besti idup memang penuh komedi,2,9,0.2789,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
130,b'Aku suka gaya gambar Perpustakaan Surga! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komikinajah #komedi #komikislam #komiklucu\n\nhttps://t.co/btCZXePPNO https://t.co/bv5amx4k2J',aku suka gaya gambar pustaka bagus desain karakter pantas,2,9,0.4915,"suka, bagus, karakter, aku, gaya, desain, pantas, gambar, salah, km"
131,b'membalut luka dengan komedi',balut luka komedi,2,4,0.1615,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
132,b'Puncak komedi https://t.co/tYHhS4rN5S',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
133,"b'Hidup lo emang lenuh komedi sih ya asahi ya, gapapa jadi pahala tersendiri @ASAHIditch https://t.co/lY6enWfC8R'",hidup lo emang lenuh komedi sih asah gapapa jadi pahala sendiri,2,19,0.1333,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
134,"b'tulang punggung komedi aceh, ga ada obat. https://t.co/x7O5QMZPdS'",tulang punggung komedi aceh ga obat,2,13,0.223,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
135,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#Indonesia #komikharian #komedi #komik\n\nhttps://t.co/KRAjFqf4qL https://t.co/pXhlenegfg',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
136,"b'Barakamon &amp; Handa-kun paket hemat wkwk\n\nKomedi dapet, Life Lesson dapet, bonus bisa ngeliat cowok ganteng juga dapet wkwkwk https://t.co/eFpJYkxK74 https://t.co/UIChjU7vdj'",barakamon paket hemat dapet life lesson dapet bonus ngeliat cowok ganteng dapet wkwkwk,2,11,0.2856,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
137,b'keknya hidup gua komedi bgt deh haha',kek hidup gua komedi bgt deh haha,2,19,0.2499,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
138,b'ini puncak komedi apa lagi sih',puncak komedi apa sih,2,18,0.1839,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
139,b'fiersa besari - komedi tragis = aku',fiersa besar komedi tragis aku,2,19,0.1448,"komedi, sih, dah, bikin, sampe, kek, baru, deh, duit, sama"
140,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#artidn #komedi #komikon #komikstrip\n\nhttps://t.co/TV8Dy3cwvj https://t.co/BscvohuTlk',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
141,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiker #komikindonesia #komedi #komikharian\n\nhttps://t.co/YYXbTRufwg https://t.co/TiWlXFaBlU',percaya kamu candu cerita,1,12,0.3659,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
142,b'rekomendasi film detektif tp yg agak komedi kayak enola holmes dong frens',rekomendasi film detektif tp komedi kayak enola holmes dong frens,2,17,0.2239,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
143,b'Komedi anj trs kalo tau aing ngeroko dan boga korek kenapa si papa nari ini di kamar????????? https://t.co/WirD3ZYACb',komedi anj trs kalo tau aing ngeroko boga korek si papa nari kamar,2,10,0.333,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
144,"b'RT @aldysuhanda_: Selain penuh plot twist, hidup ini juga penuh komedi.'",penuh plot twist hidup penuh komedi,2,15,0.176,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
145,b'@demarkesports Bu jk tam komedi ya',bu jk tam komedi,1,18,0.2067,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
146,b'Nonton horor kaya nonton komedi anjr \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/jIgiPbu5mr',nonton horor kaya nonton komedi anjr,2,13,0.1745,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
147,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#indiecomics #comic #komedi #komikon\n\nhttps://t.co/bSobzTcwmB https://t.co/1BUTKOGu57',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
148,b'puncak komedi\xf0\x9f\x98\xad https://t.co/oEeounXzuc',puncak,1,18,0.1551,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
149,b'@atavratpitbull Komedi ya',komedi,1,18,0.1234,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
150,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#comics #komiklokal #komiklucu #komedi\n\nhttps://t.co/VWs1FRoIwK https://t.co/bvMFQjPRvC',komik luar biasa dapat perhati,2,7,0.4134,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
151,b'wkkwk komedi anjig https://t.co/xQ1TVWUHnp',wkkwk komedi anjig,2,18,0.1236,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
152,b'ITSSS OKAAAY CM AGAK KOMEDI DIKIT KRNA DAPET\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb PADAHL GUE UDAH BANGUN PAGI TUK YG PRTAMA KALINYA\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/CKCqR0Dfyr',itss okaay cm komedi dikit krna padahl gue udah bangun pagi tuk prtama,2,11,0.1597,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
153,b'jancoqqq ternyata istri org wkakakak puncak komedi diawal taun',jancoqq nyata istri org wkakakak puncak komedi awal taun,2,18,0.214,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
154,b'@convomfs puncak komedi',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
155,"b'Adek-adekan pacar CAku ternyata naksir pacarku. Padahal pacarku gak pernah punya intensi untuk flirting sama adeknya. Hadeh, komedi macam apa ini. Is romanticising the bare minimum a thing now? Nggak semua yang baik itu perlu dibaperin\xe2\x80\xa6\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\n\xf0\x9f\x92\x99'",pacar caku nyata naksir pacar padahal pacar pernah punya intensi flirting sama adeknya hadeh komedi macam apa is romanticising the bare minimum a thing now semua baik perlu,2,0,0.5861,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
156,"b'@tanyakanrl Kalo ada mau2 aja si, soalnya komedi dia ngehibur wkwkkw walau isinya sumpah serapah doang'",kalo mau2 aja si soal komedi ngehibur wkwkkw isi sumpah serapah doang,2,10,0.4365,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
157,b'RT @okalikas_: @jonedion56 @MustYanto2 Knapa lu ga ikut stand up komedi aja sih \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/tPyXkjGkLQ',knapa lu ga ikut stand up komedi aja sih,2,10,0.4859,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
158,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiklucu #komedi #komiklokalindonesia #manhua\n\nhttps://t.co/V1A666gtwK https://t.co/WsL5m9aK0h',aku baca manga kamu ecek,2,12,0.3857,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
159,"b'Apa ada perusahaan yang melarang kita untuk kaya, tujuan kerja untuk apa wahai ortas. Komedi komedi komedi'",apa usaha larang kaya tuju kerja apa wahai ortas komedi komedi komedi,2,8,0.2867,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
160,"b'@BRIlGHT @greetings Happy birthday phi bright, boleh tolong saranin aku film thai kekinian yang komedi banget gak phi?\xf0\x9f\x98\x82\xe2\x98\x9d'",happy birthday phi bright saranin aku film thai kini komedi banget,2,11,0.4096,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
161,b'@442fener Kxpsnxlmx komedi',kxpsnxlmx komedi,1,18,0.1234,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
162,b'@jay_4799 Komedi kar raha tha',komedi kar raha tha,1,17,0.1767,"film, komedi, nya, buat, seru, tonton, kak, action, pertama, banyak"
163,"b'Yang masih melek, yakin mau nonton pertunjukan komedi jam 3 pagi?'",melek yakin mau nonton tunjuk komedi jam pagi,2,1,0.3955,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
164,"b'Apapun saya berharap sangat filem ini bukan kali terakhir cubaan syarikat produksi dan pelakon mencuba genre sebegini. Cukuplah kita asyik dihidangkan romantik komedi, seram komedi, dan semua benda nak komedi...\nSekian'",apa harap sangat filem bukan kali akhir cubaan syarikat produksi lakon mencuba genre begini cukup asyik hidang romantik komedi seram komedi semua benda nak,1,4,0.3962,"komedi, malah, akhir, tau, pake, acara, menteri, pas, mmg, ajg"
165,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiker #manhwa #artidn #komedi\n\nhttps://t.co/i7T4Hd6KVb https://t.co/LUUExG94sf',aku baca manga kamu ecek,2,12,0.3856,"gue, kamu, cerita, percaya, candu, baca, manga, ecek, pikir, au"
166,b'@AnasNehaal bohat komedi hu gyi yar yeh tu',bohat komedi hu gyi yar yeh tu,2,0,0.1546,"komedi, the, semua, anjir, baik, pacar, tani, w, buat, hiatus"
167,b'@TrajikomikNews Komedi resmen',komedi resmen,2,7,0.1458,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
168,"b'@itsiaaa_ @animefess_ Action komedi, bagus sih, tapi kalau cari dazai doang big no'",action komedi bagus sih kalau cari dazai doang big no,2,13,0.1609,"komedi, genre, emang, wkwkwk, kayak, nonton, sih, dong, horor, ketawa"
169,b'@SeputarMadrid @Freya_JKT48 Buset min tidur jam 3 nonton pertunjukkan komedi',buset min tidur jam nonton tunjuk komedi,1,1,0.3776,"nonton, anime, sangat, ayo, layak, komedi, biar, mau, one, cuma"
170,b'komedi sekali',komedi sekali,2,3,0.1614,"komedi, drama, sama, tragedi, romance, cinta, satu, kisah, main, sekali"
171,b'@HerlambangMoses @ursweetcums puncak komedi \xf0\x9f\x98\x82 padahal mba bi mah amanda brownies bukan amanda claresta',puncak komedi padahal mba bi mah amanda brownies bukan amanda claresta,2,11,0.2372,"komedi, dapet, masa, nih, politik, bang, ahy, paling, film, lah"
172,b'Sang Putri dengan 100 Caranya Berbakti kepada Negara benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#indiecomics #komik #komedi #komiklokalindonesia\n\nhttps://t.co/dP7wS3s7S5 https://t.co/nyqs2lKAUL',sang putri cara bakti negara komik terus,2,15,0.2576,"penuh, komik, terus, jalan, naik, asa, bawa, turun, dunia, pukau"
173,b'@butakara puncak komedi awal tahun \xf0\x9f\x92\x80',puncak komedi awal tahun,2,18,0.3603,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
174,b'@jonedion56 @MustYanto2 Knapa lu ga ikut stand up komedi aja sih \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/tPyXkjGkLQ',knapa lu ga ikut stand up komedi aja sih,2,10,0.4859,"komedi, banget, kalo, lucu, hari, lu, soal, si, up, bgt"
175,"b'RT @jeyunicey: Jayke few tweets!\n\nSerba-serbi pacaran ala Jordan Sadewa, penuh lika-liku komedi. (part 9999999)\n\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n\n\xc2\xa9jeyunicey\n\ncw /\xe2\x80\xa6'",jayke few pacar ala jordan sadewa penuh komedi,2,8,0.1316,"komedi, nya, lebih, trs, sama, wkwkw, kerja, makin, langsung, apa"
176,b'Puncak komedi https://t.co/9q470bX5r4',puncak komedi,1,18,0.2278,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
177,b'Ni webtoon harusnya masuk komedi anjir \xf0\x9f\x98\xad',ni webtoon harus masuk komedi anjir,1,18,0.1588,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
178,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikinajah #comics #komikislam #komedi\n\nhttps://t.co/EsgqZml5tH https://t.co/3BeqGZPeNe',komik luar biasa dapat perhati,2,7,0.4133,"biasa, dapat, komik, luar, perhati, bener, nder, orang, komedi, hahaha"
179,b'COK WKWKWK PUNCAK KOMEDI',cok wkwkwk puncak komedi,2,18,0.1714,"komedi, puncak, hidup, awal, tahun, putar, siapa, tertawa, cuman, gw"
