,datetime,text,cleanTweet,emotion
120,2023-01-03 18:38:15,b'AHY komedi politik masa kini https://t.co/3E05kBOt6n #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun',ahy komedi politik masa kini,1
121,2023-01-03 18:38:14,b'@_AksaraKarsa_ Ojo komedi mbah \xf0\x9f\x99\x8f',ojo komedi mbah,2
122,2023-01-03 18:35:30,b'komedi awal tahun',komedi awal tahun,2
123,2023-01-03 18:35:03,b'@sporx Komedi Ligi @TFF_Org',komedi ligi,2
124,2023-01-03 18:33:32,b'Puncak komedi https://t.co/qhL0D7iMZB',puncak komedi,1
125,2023-01-03 18:32:43,"b'Blum pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi &amp; tragedi.'",blum pernah tarik dlm hidup dlm tampil orang paling culun skalipun drama komedi tragedi,2
126,2023-01-03 18:26:30,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikindo #komikindonesia #komedi #Komikus\n\nhttps://t.co/tSTeo5k0TZ https://t.co/oJTyvPHfRY',anime sangat layak ayo,2
127,2023-01-03 18:22:48,b'ini mah drama komedi\xf0\x9f\x98\xad\xf0\x9f\x98\xad',mah drama,2
128,2023-01-03 18:21:57,b'puncak komedi ajg awkkwkwk',puncak komedi ajg awkkwkwk,2
129,2023-01-03 18:21:11,"b'@collegemenfess CANGKEME ALA TENAN SENG BILANG ILKOM SELOW MATAMU PUICEK NDASKU WES BABAK BUNDAS DIAKHIR SEMESTER. RA ONO DIAJARI NGOMONG NGAPUSI KUWI, tp santay aja besti idup memang penuh komedi'",cangkeme ala tenan seng bilang ilkom selow mata puicek ndasku wes babak bundas akhir semester ra ono ajar ngomong ngapusi kuwi tp santay aja besti idup memang penuh komedi,2
130,2023-01-03 18:13:01,b'Aku suka gaya gambar Perpustakaan Surga! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#komikinajah #komedi #komikislam #komiklucu\n\nhttps://t.co/btCZXePPNO https://t.co/bv5amx4k2J',aku suka gaya gambar pustaka bagus desain karakter pantas,2
131,2023-01-03 18:11:55,b'membalut luka dengan komedi',balut luka komedi,2
132,2023-01-03 18:10:06,b'Puncak komedi https://t.co/tYHhS4rN5S',puncak komedi,1
133,2023-01-03 18:09:25,"b'Hidup lo emang lenuh komedi sih ya asahi ya, gapapa jadi pahala tersendiri @ASAHIditch https://t.co/lY6enWfC8R'",hidup lo emang lenuh komedi sih asah gapapa jadi pahala sendiri,2
134,2023-01-03 18:07:31,"b'tulang punggung komedi aceh, ga ada obat. https://t.co/x7O5QMZPdS'",tulang punggung komedi aceh ga obat,2
135,2023-01-03 18:06:23,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#Indonesia #komikharian #komedi #komik\n\nhttps://t.co/KRAjFqf4qL https://t.co/pXhlenegfg',percaya kamu candu cerita,1
136,2023-01-03 18:06:18,"b'Barakamon &amp; Handa-kun paket hemat wkwk\n\nKomedi dapet, Life Lesson dapet, bonus bisa ngeliat cowok ganteng juga dapet wkwkwk https://t.co/eFpJYkxK74 https://t.co/UIChjU7vdj'",barakamon paket hemat dapet life lesson dapet bonus ngeliat cowok ganteng dapet wkwkwk,2
137,2023-01-03 18:06:18,b'keknya hidup gua komedi bgt deh haha',kek hidup gua komedi bgt deh haha,2
138,2023-01-03 18:04:52,b'ini puncak komedi apa lagi sih',puncak komedi apa sih,2
139,2023-01-03 17:59:43,b'fiersa besari - komedi tragis = aku',fiersa besar komedi tragis aku,2
140,2023-01-03 17:59:09,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#artidn #komedi #komikon #komikstrip\n\nhttps://t.co/TV8Dy3cwvj https://t.co/BscvohuTlk',komik luar biasa dapat perhati,2
141,2023-01-03 17:55:22,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komiker #komikindonesia #komedi #komikharian\n\nhttps://t.co/YYXbTRufwg https://t.co/TiWlXFaBlU',percaya kamu candu cerita,1
142,2023-01-03 17:54:15,b'rekomendasi film detektif tp yg agak komedi kayak enola holmes dong frens',rekomendasi film detektif tp komedi kayak enola holmes dong frens,2
143,2023-01-03 17:53:52,b'Komedi anj trs kalo tau aing ngeroko dan boga korek kenapa si papa nari ini di kamar????????? https://t.co/WirD3ZYACb',komedi anj trs kalo tau aing ngeroko boga korek si papa nari kamar,2
144,2023-01-03 17:53:12,"b'RT @aldysuhanda_: Selain penuh plot twist, hidup ini juga penuh komedi.'",penuh plot twist hidup penuh komedi,2
145,2023-01-03 17:53:08,b'@demarkesports Bu jk tam komedi ya',bu jk tam komedi,1
146,2023-01-03 17:49:37,b'Nonton horor kaya nonton komedi anjr \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/jIgiPbu5mr',nonton horor kaya nonton komedi anjr,2
147,2023-01-03 17:49:22,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#indiecomics #comic #komedi #komikon\n\nhttps://t.co/bSobzTcwmB https://t.co/1BUTKOGu57',komik luar biasa dapat perhati,2
148,2023-01-03 17:49:01,b'puncak komedi\xf0\x9f\x98\xad https://t.co/oEeounXzuc',puncak,1
149,2023-01-03 17:48:57,b'@atavratpitbull Komedi ya',komedi,1
150,2023-01-03 17:46:45,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#comics #komiklokal #komiklucu #komedi\n\nhttps://t.co/VWs1FRoIwK https://t.co/bvMFQjPRvC',komik luar biasa dapat perhati,2
151,2023-01-03 17:43:36,b'wkkwk komedi anjig https://t.co/xQ1TVWUHnp',wkkwk komedi anjig,2
152,2023-01-03 17:42:51,b'ITSSS OKAAAY CM AGAK KOMEDI DIKIT KRNA DAPET\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb PADAHL GUE UDAH BANGUN PAGI TUK YG PRTAMA KALINYA\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/CKCqR0Dfyr',itss okaay cm komedi dikit krna padahl gue udah bangun pagi tuk prtama,2
153,2023-01-03 17:41:30,b'jancoqqq ternyata istri org wkakakak puncak komedi diawal taun',jancoqq nyata istri org wkakakak puncak komedi awal taun,2
154,2023-01-03 17:41:19,b'@convomfs puncak komedi',puncak komedi,1
155,2023-01-03 17:40:05,"b'Adek-adekan pacar CAku ternyata naksir pacarku. Padahal pacarku gak pernah punya intensi untuk flirting sama adeknya. Hadeh, komedi macam apa ini. Is romanticising the bare minimum a thing now? Nggak semua yang baik itu perlu dibaperin\xe2\x80\xa6\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\n\xf0\x9f\x92\x99'",pacar caku nyata naksir pacar padahal pacar pernah punya intensi flirting sama adeknya hadeh komedi macam apa is romanticising the bare minimum a thing now semua baik perlu,2
156,2023-01-03 17:37:55,"b'@tanyakanrl Kalo ada mau2 aja si, soalnya komedi dia ngehibur wkwkkw walau isinya sumpah serapah doang'",kalo mau2 aja si soal komedi ngehibur wkwkkw isi sumpah serapah doang,2
157,2023-01-03 17:37:31,b'RT @okalikas_: @jonedion56 @MustYanto2 Knapa lu ga ikut stand up komedi aja sih \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/tPyXkjGkLQ',knapa lu ga ikut stand up komedi aja sih,2
158,2023-01-03 17:34:16,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiklucu #komedi #komiklokalindonesia #manhua\n\nhttps://t.co/V1A666gtwK https://t.co/WsL5m9aK0h',aku baca manga kamu ecek,2
159,2023-01-03 17:32:55,"b'Apa ada perusahaan yang melarang kita untuk kaya, tujuan kerja untuk apa wahai ortas. Komedi komedi komedi'",apa usaha larang kaya tuju kerja apa wahai ortas komedi komedi komedi,2
160,2023-01-03 17:30:19,"b'@BRIlGHT @greetings Happy birthday phi bright, boleh tolong saranin aku film thai kekinian yang komedi banget gak phi?\xf0\x9f\x98\x82\xe2\x98\x9d'",happy birthday phi bright saranin aku film thai kini komedi banget,2
161,2023-01-03 17:29:49,b'@442fener Kxpsnxlmx komedi',kxpsnxlmx komedi,1
162,2023-01-03 17:28:33,b'@jay_4799 Komedi kar raha tha',komedi kar raha tha,1
163,2023-01-03 17:27:37,"b'Yang masih melek, yakin mau nonton pertunjukan komedi jam 3 pagi?'",melek yakin mau nonton tunjuk komedi jam pagi,2
164,2023-01-03 17:25:58,"b'Apapun saya berharap sangat filem ini bukan kali terakhir cubaan syarikat produksi dan pelakon mencuba genre sebegini. Cukuplah kita asyik dihidangkan romantik komedi, seram komedi, dan semua benda nak komedi...\nSekian'",apa harap sangat filem bukan kali akhir cubaan syarikat produksi lakon mencuba genre begini cukup asyik hidang romantik komedi seram komedi semua benda nak,1
165,2023-01-03 17:25:16,b'Aku sudah membaca manga ini berkali-kali! Kamu harus mengeceknya juga!\n \n#komiker #manhwa #artidn #komedi\n\nhttps://t.co/i7T4Hd6KVb https://t.co/LUUExG94sf',aku baca manga kamu ecek,2
166,2023-01-03 17:22:16,b'@AnasNehaal bohat komedi hu gyi yar yeh tu',bohat komedi hu gyi yar yeh tu,2
167,2023-01-03 17:20:13,b'@TrajikomikNews Komedi resmen',komedi resmen,2
168,2023-01-03 17:14:53,"b'@itsiaaa_ @animefess_ Action komedi, bagus sih, tapi kalau cari dazai doang big no'",action komedi bagus sih kalau cari dazai doang big no,2
169,2023-01-03 17:14:19,b'@SeputarMadrid @Freya_JKT48 Buset min tidur jam 3 nonton pertunjukkan komedi',buset min tidur jam nonton tunjuk komedi,1
170,2023-01-03 17:12:38,b'komedi sekali',komedi sekali,2
171,2023-01-03 17:12:00,b'@HerlambangMoses @ursweetcums puncak komedi \xf0\x9f\x98\x82 padahal mba bi mah amanda brownies bukan amanda claresta',puncak komedi padahal mba bi mah amanda brownies bukan amanda claresta,2
172,2023-01-03 17:11:16,b'Sang Putri dengan 100 Caranya Berbakti kepada Negara benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#indiecomics #komik #komedi #komiklokalindonesia\n\nhttps://t.co/dP7wS3s7S5 https://t.co/nyqs2lKAUL',sang putri cara bakti negara komik terus,2
173,2023-01-03 17:07:22,b'@butakara puncak komedi awal tahun \xf0\x9f\x92\x80',puncak komedi awal tahun,2
174,2023-01-03 17:05:27,b'@jonedion56 @MustYanto2 Knapa lu ga ikut stand up komedi aja sih \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/tPyXkjGkLQ',knapa lu ga ikut stand up komedi aja sih,2
175,2023-01-03 17:04:01,"b'RT @jeyunicey: Jayke few tweets!\n\nSerba-serbi pacaran ala Jordan Sadewa, penuh lika-liku komedi. (part 9999999)\n\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n\n\xc2\xa9jeyunicey\n\ncw /\xe2\x80\xa6'",jayke few pacar ala jordan sadewa penuh komedi,2
176,2023-01-03 17:02:37,b'Puncak komedi https://t.co/9q470bX5r4',puncak komedi,1
177,2023-01-03 17:01:41,b'Ni webtoon harusnya masuk komedi anjir \xf0\x9f\x98\xad',ni webtoon harus masuk komedi anjir,1
178,2023-01-03 17:00:08,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikinajah #comics #komikislam #komedi\n\nhttps://t.co/EsgqZml5tH https://t.co/3BeqGZPeNe',komik luar biasa dapat perhati,2
179,2023-01-03 16:59:19,b'COK WKWKWK PUNCAK KOMEDI',cok wkwkwk puncak komedi,2
180,2023-01-03 16:59:18,b'@ssrgmfs Pucak komedi memng wkwkwk',pucak komedi memng wkwkwk,2
181,2023-01-03 16:58:59,b'Kejadian + Waktu = Komedi',jadi waktu komedi,2
182,2023-01-03 16:58:56,"b'Lah, malah dia yang ngequote lirik patah hati, padahal dia yang salah. Komedi.'",lah malah ngequote lirik patah hati padahal salah komedi,1
183,2023-01-03 16:56:32,b'Jalan cerita Semua Wanita di Dunia Kultivasi Ingin Menangkapku membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n \n#komikinajah #komedi #artidn #komik\n\nhttps://t.co/ryMJAeesFi https://t.co/h5KCUEIQaY',jalan cerita semua wanita dunia kultivasi tangkap bawa asa naik turun komik pukau penuh,2
184,2023-01-03 16:56:15,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#komikindonesia #komedi #komikinajah #manhua\n\nhttps://t.co/RfcGKwnGzY https://t.co/a8lxCx58RA',percaya kamu candu cerita,1
185,2023-01-03 16:54:50,b'Komedi komedi tragis',komedi komedi tragis,2
186,2023-01-03 16:53:49,"b'Yang satu kangen, yang satu lebih mentingin emosinya drpd rasa kangennya..\n\nKayaknya dia gak kangen, haha sebuah komedi'",satu kangen satu lebih mentingin emosi drpd rasa kangen haha buah komedi,2
187,2023-01-03 16:53:44,"b'Yang bikin gedeg dia gaada usaha gitu, stau gw banyak j\xc3\xa0sa pinjem akun oren.. 1 grup dah tagih2 sampe udah ke cancel sendiri barangnya.. kalo dia ngilang sih maklum.. COY DIA AKTIF DI GRUP GO LAIN JAJAN HAHAHAHA PUNCAK KOMEDI'",bikin gedeg gaada usaha gitu stau gw banyak pinjem akun oren grup dah tagih2 sampe udah cancel sendiri barang kalo ngilang sih maklum coy aktif grup go jajan hahahaha puncak komedi,2
188,2023-01-03 16:53:37,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komedi #Indonesia #manhua #dagelan\n\nhttps://t.co/ZUBAfMMMzc https://t.co/zHJzIqgIAo',aku sabar tunggu apa jadi klik taut bawah gabung,2
189,2023-01-03 16:48:20,b'Aneh komedi tapi sakit hati',aneh komedi sakit hati,1
190,2023-01-03 16:47:41,b'@firatgunayer Komedi ya',komedi,1
191,2023-01-03 16:46:31,b'kalo mikirin kebelakang selalu seacrh netflix \xe2\x80\x9c genre komedi\xe2\x80\x9d atau di yt \xe2\x80\x9c konten lucu\xe2\x80\x9d tp gkatawa HAHAHAAH SEBONG LOV U SOMAD',kalo mikirin belakang selalu seacrh netflix genre yt konten tp gkatawa hahahaah bong lov u somad,2
192,2023-01-03 16:41:51,b'@joiwly Bagusnya jadi acara komedi aja daripada survival IDOL kayak.. mending jadi grup stand up aja \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',bagus jadi acara komedi aja survival idol kayak mending jadi grup stand up aja,2
193,2023-01-03 16:41:18,"b'berakhir dengan obrolan penuh komedi, hatur nuhun.'",akhir obrol penuh komedi hatur nuhun,2
194,2023-01-03 16:39:26,b'Jalan cerita Hidup Sang Maharaja Selepas Pengasingan membawa perasaan naik turun. Komik yang memukau dan penuh kejutan!\n\n#komedi #komik #Indonesia #bilibilicomics\n https://t.co/5Mc2nsx9im https://t.co/jEVF7PG6mM',jalan cerita hidup sang maharaja lepas asing bawa asa naik turun komik pukau penuh,2
195,2023-01-03 16:39:04,b'Besok ke klaten ambil oli habis itu anter ke bengkel di jalan sardjito deket kalicode\n\nJaraknya 80 kilo lebih \n\nDemi apa.... \nDemi uang yg gak seberapa... \n\nYa allah gini amat cari uang\xf0\x9f\xa4\xa3\nNgel ngel e golek det yo ngene iki lur lur\nPancen nasib kahanan\nKomedi tragedi wkwkkw https://t.co/cxgJM5uFE6',besok klaten ambil oli habis anter bengkel jalan sardjito deket kilo lebih apa uang berapa allah gin cari ngel e golek det yo ngene iki lur nasib tragedi wkwkkw,2
196,2023-01-03 16:37:44,b'waktu itu akhir desember 2021 kalo sekarang awal 2023\npuncak komedi',waktu akhir desember kalo sekarang awal komedi,2
197,2023-01-03 16:36:24,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#Indonesia #komedi #komikindo #comics\n\nhttps://t.co/UZKK8s8jFU https://t.co/H4QIxAPW2y',komik luar biasa dapat perhati,2
198,2023-01-03 16:35:14,b'komedi hari ini https://t.co/dr59CihqiY https://t.co/pxuIt4o5Rc',komedi hari,1
199,2023-01-03 16:33:49,"b'capee, dunia penuh komedi https://t.co/55PwZoW27t'",capee dunia penuh komedi,2
200,2023-01-03 16:33:39,"b'@infotwitwor_ Ajg akun jualan, jualannya memek. Puncak komedi https://t.co/EGUuyedrV2'",ajg akun jual jual memek puncak komedi,2
201,2023-01-03 16:32:55,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komiket #komikindo #komedi #komiklokal\n\nhttps://t.co/ltvNkSPi9q',manhwa luar aku selalu,1
202,2023-01-03 16:32:34,"b'@JPFBASE w tau noragami bukan kanime komedi tp part nya si yanto selalu bkin ngakak pls, ksian bgt jd dewa tp  gembel \xf0\x9f\x98\xad\xe2\x9c\x8b'",w tau noragami bukan kanime komedi tp part nya si yanto selalu bkin ngakak pls ksi bgt jd dewa tp gembel,2
203,2023-01-03 16:31:30,b'@itspuddu OWKAOWKOAKWOAKWOAK PUNCAK KOMEDI',owkaowkoakwoakwoak puncak komedi,1
204,2023-01-03 16:31:03,"b'Jujur bagiku ini tuh kayak puncak komedi. Pas kerja aku dimarahi, disumpahi dan gak dihargai sama sekali. Terus tiba-tiba malam ini dikabari kalo penggantiku mengundurkan diri. Setelah disia-siakan sekarang mereka harus terima kenyataan kalo mereka butuh aku.'",jujur bagi tuh kayak puncak komedi pas kerja aku marah sumpah harga sama sekali terus malam kabar kalo ganti undur diri sekarang terima nyata kalo butuh aku,2
205,2023-01-03 16:30:48,b'Aku suka gaya gambar Bukan Mauku Berdandan Seperti Wanita! Bagus banget! Desain karakternya juga hebat! Pantas untuk direkomendasikan!\n \n#Bahasaindonesia #komedi #manhua #indiecomics\n\nhttps://t.co/kh0Tvc0DvL https://t.co/dxy7SfCdOj',aku suka gaya gambar bukan mau dandan bagus desain karakter pantas,2
206,2023-01-03 16:30:29,b'puncak komedi',puncak komedi,1
207,2023-01-03 16:30:21,"b'lama bgt aku berumah di genre romcom, aku ikutan sebuah event collab buta dgn author yg aku gabakal tahu siapa. disitu aku setor untuk starting wave tuh seperti biasa ya genre komedi wkwk\n\ndan ternyata....buat finishing wave aku dpt sebuah draft yang potensi angstnya tinggi bgt\xf0\x9f\x98\xa9'",lama bgt aku rumah genre romcom aku ikut buah event collab buta author aku gabakal tahu siapa situ aku setor starting wave tuh biasa genre komedi finishing wave aku dpt buah draft potensi angstnya tinggi,2
208,2023-01-03 16:29:52,b'COK PERASAAN GW LG NONTON FILM KOMEDI KOK JD HORROR ASUUU',cok asa gw lg nonton film komedi kok jd horror asuu,2
209,2023-01-03 16:28:39,b'RT @kdrama_menfess: \xe2\x80\xa2kdm\xe2\x80\xa2 ost Kill Me Heal Me keputer di playlist trus jadi keinget lagi drama lejen ini. Salah satu drama yg sukses banget\xe2\x80\xa6',ost kill me heal me puter playlist trus jadi keinget drama lejen salah satu drama sukses,2
210,2023-01-03 16:25:50,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komikindo #comic #komedi #comics\n\nhttps://t.co/lN2zjaqqio https://t.co/SEIVJU2xoB',komik luar biasa dapat perhati,2
211,2023-01-03 16:25:34,b'Aku tidak sabar menunggu apa yang terjadi selanjutnya! Klik tautan di bawah ini dan bergabunglah dengan penderitaanku!\n \n#komedi #komikstrip #komik #komiklokalindonesia\n\nhttps://t.co/SWAF4x5mCU https://t.co/ZfDdS70brT',aku sabar tunggu apa jadi klik taut bawah gabung,2
212,2023-01-03 16:24:59,b'puncak komedi awal tahun\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f',puncak komedi awal,1
213,2023-01-03 16:24:45,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#dagelan #manhwa #komedi #komikon\n\nhttps://t.co/bid2DsvfZm https://t.co/F9Q6mPP6Dc',percaya kamu candu cerita,1
214,2023-01-03 16:21:20,"b'@zhm416 NGAKAK KOMEDI BGT GAPAPA LAH. \n\nSumpah ya pas temen temen kamu pada pdkt  terus tag kamu aku lgsg ""wah ni anak pasti daftar"" \xf0\x9f\xa5\xb2'",ngakak komedi bgt gapapa lah pas temen temen kamu pdkt terus tag kamu aku lgsg wah ni anak daftar,2
215,2023-01-03 16:20:16,b'Percayalah padaku! Kamu akan kecanduan cerita ini!\n \n#Komikus #komiker #komedi #manhua\n\nhttps://t.co/HV8RQJ6JJJ https://t.co/w3tTuc79mc',percaya kamu candu cerita,1
216,2023-01-03 16:19:38,b'@Insighft berada di puncak komedi',ada puncak komedi,2
217,2023-01-03 16:18:40,b'Kasian banget haitham nenennya dijadiin bahan ribut fandom WKWKAKWKWK KOMEDI \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8d',kasi banget haitham nenen dijadiin bahan ribut fandom wkwkakwkwk komedi,2
218,2023-01-03 16:18:26,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komedi #komikon #manhua #komiklokalindonesia\n\nhttps://t.co/341BJ1vb6O https://t.co/Ei2dq6T24K',anime sangat layak ayo,2
219,2023-01-03 16:17:14,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komiklucu #comics #komedi #komiklokal\n\nhttps://t.co/iQFcrEcPsN https://t.co/w7ZBfLTCpd',manhwa luar aku selalu,1
220,2023-01-03 16:17:04,b'@ssrgmfs Berada di puncak komedi? Sama... \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 https://t.co/mm7FCnb0cL',ada puncak komedi sama,2
221,2023-01-03 16:15:57,"b'kemarin terpaksa nonton ini karena film lain jamnya kemaleman terus film yg mau ditonton pada full, selama nonton enjoy karena adegan berantemnya ok, komedi tipis2nya not bad but not good, sisanya b aja. keluar dari nonton diceng2in sama ayy ""ih sukae film alay"" \xf0\x9f\x98\xad https://t.co/OkRrYCm9Gc'",kemarin paksa nonton film jam maleman terus film mau tonton full lama nonton enjoy adegan antem komedi tipis2nya not bad but not good sisa b aja keluar nonton diceng2in sama ayy ih sukae film alay,2
222,2023-01-03 16:14:25,b'@edabrs \xf0\x9f\x98\x82\xf0\x9f\x98\x82 komedi jk \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',komedi jk,2
223,2023-01-03 16:14:08,b'RT @cangehgarrr: Kalakuan anu meuli paku \n\n#cangehgarrr #caritangenahdansegar #bobodoransunda #sundalucu #sunda #bandung #gedungsate #trend\xe2\x80\xa6',kalakuan meuli paku,1
224,2023-01-03 16:13:40,b'Namanya juga di au! Sial komedi bener wkwkwk https://t.co/VydpZyUjwV',nama sial komedi bener wkwkwk,2
225,2023-01-03 16:12:25,"b'\xe2\x9c\xa8The Big 4\n\xf0\x9f\x8c\x881000/10\n\xf0\x9f\x92\x81udah 6x nonton dan masih blm nemu celah buat kritik ini. Tiap karakter porsinya pas, komedi dapet, tegang dapet, sedih ada. Keren banget ka erna and team makeup fx, bikin prostetik sebanyak apa coba itu hahaha. Semua orang wajib nonton ini. Good job crew! https://t.co/q5pLTG2spg'",big nonton blm nemu celah buat kritik tiap karakter porsi pas komedi dapet tegang dapet sedih keren banget ka erna and team makeup fx bikin prostetik banyak apa coba hahaha semua orang wajib nonton good job,2
